USPM-SA v1.00 DATAFILE 380-1050
wavelength,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20
641.00,1.0354,0.6017,0.2403,0.2290,0.3676,0.3828,0.4110,0.3485,0.1653,0.4437,0.7032,0.6284,0.5443,0.2811,0.2621,0.1651,0.3916,0.4475,0.2288,0.2493
642.00,1.0339,0.6027,0.2398,0.2284,0.3675,0.3830,0.4098,0.3469,0.1649,0.4431,0.7032,0.6267,0.5410,0.2797,0.2616,0.1647,0.3906,0.4468,0.2273,0.2477
643.00,1.0347,0.6050,0.2390,0.2283,0.3664,0.3831,0.4095,0.3450,0.1668,0.4446,0.7025,0.6268,0.5396,0.2805,0.2612,0.1655,0.3908,0.4467,0.2279,0.2488
644.00,1.0360,0.6052,0.2394,0.2285,0.3664,0.3823,0.4089,0.3450,0.1667,0.4442,0.7016,0.6263,0.5380,0.2793,0.2607,0.1646,0.3893,0.4455,0.2280,0.2491
645.00,1.0341,0.6022,0.2371,0.2267,0.3640,0.3795,0.4067,0.3420,0.1646,0.4416,0.6979,0.6229,0.5347,0.2761,0.2591,0.1610,0.3860,0.4429,0.2256,0.2474
646.00,1.0334,0.6036,0.2376,0.2259,0.3635,0.3791,0.4064,0.3415,0.1636,0.4403,0.6972,0.6218,0.5335,0.2752,0.2584,0.1611,0.3856,0.4427,0.2246,0.2467
647.00,1.0341,0.6039,0.2383,0.2262,0.3643,0.3799,0.4072,0.3417,0.1641,0.4424,0.6990,0.6217,0.5327,0.2748,0.2588,0.1624,0.3864,0.4437,0.2249,0.2470
648.00,1.0328,0.6043,0.2384,0.2253,0.3639,0.3795,0.4062,0.3389,0.1647,0.4423,0.6982,0.6198,0.5304,0.2750,0.2580,0.1620,0.3853,0.4428,0.2240,0.2462
649.00,1.0330,0.6055,0.2385,0.2244,0.3622,0.3790,0.4052,0.3371,0.1651,0.4419,0.6975,0.6189,0.5287,0.2742,0.2571,0.1615,0.3843,0.4409,0.2241,0.2453
650.00,1.0342,0.6058,0.2378,0.2247,0.3625,0.3784,0.4046,0.3376,0.1668,0.4414,0.6963,0.6188,0.5269,0.2745,0.2575,0.1615,0.3836,0.4414,0.2246,0.2469
651.00,1.0368,0.6073,0.2376,0.2244,0.3608,0.3780,0.4044,0.3367,0.1650,0.4410,0.6958,0.6179,0.5264,0.2720,0.2574,0.1598,0.3829,0.4406,0.2231,0.2459
652.00,1.0365,0.6067,0.2370,0.2231,0.3604,0.3776,0.4040,0.3353,0.1637,0.4403,0.6945,0.6159,0.5241,0.2706,0.2561,0.1584,0.3815,0.4390,0.2218,0.2455
653.00,1.0340,0.6064,0.2371,0.2226,0.3608,0.3779,0.4033,0.3337,0.1643,0.4402,0.6945,0.6143,0.5223,0.2701,0.2556,0.1590,0.3809,0.4389,0.2213,0.2440
654.00,1.0333,0.6063,0.2372,0.2214,0.3598,0.3770,0.4020,0.3321,0.1634,0.4402,0.6932,0.6116,0.5193,0.2702,0.2531,0.1582,0.3796,0.4376,0.2201,0.2438
655.00,1.0349,0.6091,0.2371,0.2226,0.3608,0.3779,0.4017,0.3321,0.1649,0.4416,0.6932,0.6141,0.5187,0.2701,0.2543,0.1580,0.3796,0.4386,0.2213,0.2450
656.00,1.0359,0.6098,0.2372,0.2226,0.3594,0.3766,0.4010,0.3316,0.1652,0.4413,0.6923,0.6131,0.5173,0.2695,0.2543,0.1579,0.3792,0.4373,0.2213,0.2451
657.00,1.0341,0.6078,0.2366,0.2211,0.3580,0.3752,0.4003,0.3293,0.1640,0.4399,0.6906,0.6105,0.5154,0.2673,0.2538,0.1564,0.3768,0.4349,0.2208,0.2435
658.00,1.0338,0.6087,0.2363,0.2205,0.3578,0.3750,0.4001,0.3288,0.1637,0.4384,0.6892,0.6087,0.5136,0.2654,0.2522,0.1558,0.3750,0.4344,0.2192,0.2429
659.00,1.0317,0.6071,0.2362,0.2191,0.3563,0.3748,0.3993,0.3260,0.1623,0.4384,0.6876,0.6054,0.5104,0.2642,0.2507,0.1557,0.3748,0.4329,0.2175,0.2415
660.00,1.0316,0.6082,0.2364,0.2187,0.3566,0.3751,0.3976,0.3256,0.1637,0.4399,0.6876,0.6050,0.5093,0.2649,0.2510,0.1559,0.3751,0.4339,0.2172,0.2417
661.00,1.0331,0.6102,0.2366,0.2190,0.3568,0.3744,0.3978,0.3242,0.1652,0.4401,0.6872,0.6062,0.5079,0.2652,0.2520,0.1559,0.3744,0.4338,0.2181,0.2418
662.00,1.0337,0.6102,0.2357,0.2184,0.3548,0.3733,0.3959,0.3230,0.1642,0.4382,0.6857,0.6050,0.5070,0.2635,0.2515,0.1537,0.3720,0.4316,0.2171,0.2422
663.00,1.0336,0.6108,0.2346,0.2184,0.3552,0.3724,0.3963,0.3218,0.1630,0.4385,0.6839,0.6028,0.5061,0.2624,0.2505,0.1535,0.3709,0.4308,0.2171,0.2423
664.00,1.0329,0.6103,0.2354,0.2170,0.3550,0.3728,0.3961,0.3205,0.1632,0.4378,0.6840,0.6017,0.5043,0.2615,0.2502,0.1526,0.3701,0.4306,0.2157,0.2409
665.00,1.0333,0.6119,0.2373,0.2174,0.3555,0.3741,0.3958,0.3201,0.1643,0.4392,0.6840,0.6008,0.5034,0.2612,0.2497,0.1536,0.3715,0.4303,0.2152,0.2413
666.00,1.0330,0.6116,0.2355,0.2168,0.3538,0.3737,0.3949,0.3179,0.1648,0.4388,0.6834,0.5997,0.5002,0.2619,0.2487,0.1530,0.3710,0.4295,0.2141,0.2407
667.00,1.0338,0.6144,0.2353,0.2167,0.3538,0.3735,0.3948,0.3176,0.1650,0.4401,0.6823,0.5998,0.5000,0.2617,0.2486,0.1540,0.3698,0.4305,0.2154,0.2420
668.00,1.0329,0.6126,0.2344,0.2157,0.3524,0.3716,0.3934,0.3156,0.1646,0.4381,0.6805,0.5980,0.4981,0.2592,0.2482,0.1518,0.3684,0.4275,0.2144,0.2410
669.00,1.0329,0.6122,0.2354,0.2159,0.3527,0.3718,0.3936,0.3159,0.1639,0.4376,0.6802,0.5967,0.4976,0.2585,0.2484,0.1511,0.3670,0.4269,0.2146,0.2404
670.00,1.0332,0.6126,0.2351,0.2162,0.3525,0.3712,0.3937,0.3140,0.1642,0.4378,0.6783,0.5954,0.4967,0.2578,0.2483,0.1520,0.3670,0.4271,0.2125,0.2402
671.00,1.0329,0.6147,0.2364,0.2151,0.3528,0.3717,0.3929,0.3139,0.1645,0.4383,0.6788,0.5946,0.4943,0.2579,0.2472,0.1512,0.3673,0.4264,0.2138,0.2392
672.00,1.0343,0.6158,0.2356,0.2150,0.3529,0.3730,0.3931,0.3123,0.1655,0.4391,0.6790,0.5947,0.4930,0.2584,0.2472,0.1521,0.3663,0.4274,0.2137,0.2396
673.00,1.0348,0.6174,0.2359,0.2153,0.3525,0.3718,0.3919,0.3118,0.1665,0.4396,0.6782,0.5946,0.4919,0.2587,0.2466,0.1523,0.3659,0.4262,0.2139,0.2407
674.00,1.0348,0.6163,0.2339,0.2138,0.3506,0.3706,0.3907,0.3092,0.1643,0.4379,0.6767,0.5935,0.4891,0.2567,0.2458,0.1507,0.3641,0.4244,0.2136,0.2404
675.00,1.0348,0.6160,0.2349,0.2146,0.3504,0.3704,0.3906,0.3087,0.1663,0.4374,0.6751,0.5917,0.4897,0.2550,0.2468,0.1490,0.3624,0.4240,0.2121,0.2401
676.00,1.0349,0.6168,0.2355,0.2135,0.3518,0.3711,0.3912,0.3084,0.1652,0.4369,0.6755,0.5904,0.4884,0.2552,0.2458,0.1495,0.3630,0.4235,0.2122,0.2390
677.00,1.0344,0.6179,0.2364,0.2136,0.3520,0.3721,0.3907,0.3069,0.1660,0.4387,0.6749,0.5897,0.4869,0.2552,0.2458,0.1505,0.3640,0.4237,0.2115,0.2391
678.00,1.0347,0.6192,0.2365,0.2137,0.3521,0.3722,0.3908,0.3064,0.1677,0.4394,0.6746,0.5899,0.4864,0.2564,0.2459,0.1516,0.3631,0.4244,0.2121,0.2403
679.00,1.0353,0.6199,0.2366,0.2138,0.3508,0.3710,0.3899,0.3051,0.1680,0.4383,0.6736,0.5901,0.4840,0.2554,0.2447,0.1505,0.3629,0.4235,0.2124,0.2407
680.00,1.0361,0.6197,0.2354,0.2139,0.3488,0.3703,0.3887,0.3040,0.1668,0.4371,0.6721,0.5878,0.4829,0.2538,0.2448,0.1497,0.3605,0.4219,0.2116,0.2408
681.00,1.0372,0.6188,0.2361,0.2132,0.3498,0.3705,0.3895,0.3033,0.1661,0.4365,0.6705,0.5864,0.4822,0.2529,0.2448,0.1492,0.3598,0.4211,0.2118,0.2408
682.00,1.0368,0.6196,0.2356,0.2125,0.3496,0.3709,0.3900,0.3026,0.1665,0.4368,0.6707,0.5850,0.4814,0.2518,0.2437,0.1490,0.3590,0.4209,0.2111,0.2407
683.00,1.0364,0.6210,0.2366,0.2123,0.3508,0.3710,0.3884,0.3010,0.1667,0.4382,0.6707,0.5847,0.4785,0.2527,0.2433,0.1492,0.3602,0.4207,0.2097,0.2392
684.00,1.0385,0.6235,0.2367,0.2116,0.3492,0.3710,0.3885,0.2998,0.1682,0.4385,0.6705,0.5846,0.4781,0.2532,0.2434,0.1504,0.3599,0.4221,0.2112,0.2398
685.00,1.0383,0.6231,0.2361,0.2126,0.3488,0.3716,0.3884,0.2998,0.1690,0.4386,0.6701,0.5842,0.4769,0.2535,0.2442,0.1496,0.3595,0.4212,0.2113,0.2408
686.00,1.0397,0.6241,0.2366,0.2128,0.3496,0.3714,0.3884,0.3000,0.1699,0.4380,0.6690,0.5842,0.4769,0.2520,0.2440,0.1498,0.3583,0.4196,0.2115,0.2410
687.00,1.0406,0.6228,0.2357,0.2116,0.3482,0.3697,0.3884,0.2987,0.1688,0.4366,0.6683,0.5826,0.4755,0.2518,0.2438,0.1487,0.3563,0.4179,0.2103,0.2411
688.00,1.0413,0.6242,0.2371,0.2117,0.3495,0.3723,0.3883,0.2970,0.1699,0.4379,0.6680,0.5810,0.4750,0.2505,0.2435,0.1499,0.3576,0.4191,0.2104,0.2398
689.00,1.0413,0.6265,0.2378,0.2118,0.3500,0.3721,0.3881,0.2966,0.1703,0.4388,0.6680,0.5811,0.4743,0.2512,0.2431,0.1503,0.3580,0.4195,0.2111,0.2405
690.00,1.0420,0.6277,0.2383,0.2126,0.3503,0.3726,0.3886,0.2960,0.1716,0.4397,0.6686,0.5810,0.4734,0.2526,0.2436,0.1516,0.3583,0.4197,0.2116,0.2410
691.00,1.0433,0.6281,0.2369,0.2117,0.3475,0.3714,0.3873,0.2942,0.1704,0.4392,0.6668,0.5802,0.4712,0.2516,0.2435,0.1492,0.3567,0.4179,0.2116,0.2422
692.00,1.0439,0.6291,0.2378,0.2123,0.3482,0.3719,0.3878,0.2946,0.1725,0.4393,0.6676,0.5800,0.4711,0.2508,0.2442,0.1497,0.3557,0.4180,0.2121,0.2418
693.00,1.0450,0.6280,0.2383,0.2118,0.3489,0.3720,0.3884,0.2933,0.1721,0.4387,0.6658,0.5785,0.4699,0.2496,0.2436,0.1488,0.3548,0.4170,0.2105,0.2422
694.00,1.0452,0.6286,0.2393,0.2120,0.3498,0.3726,0.3889,0.2935,0.1725,0.4399,0.6665,0.5785,0.4703,0.2499,0.2428,0.1509,0.3555,0.4175,0.2116,0.2424
695.00,1.0449,0.6303,0.2395,0.2107,0.3489,0.3737,0.3883,0.2923,0.1736,0.4396,0.6660,0.5766,0.4687,0.2501,0.2422,0.1501,0.3554,0.4172,0.2095,0.2422
696.00,1.0461,0.6326,0.2392,0.2115,0.3492,0.3728,0.3873,0.2913,0.1747,0.4411,0.6665,0.5777,0.4671,0.2508,0.2429,0.1511,0.3556,0.4174,0.2117,0.2429
697.00,1.0464,0.6314,0.2402,0.2119,0.3488,0.3729,0.3873,0.2899,0.1753,0.4398,0.6646,0.5777,0.4658,0.2507,0.2433,0.1512,0.3540,0.4168,0.2122,0.2433
698.00,1.0465,0.6300,0.2389,0.2115,0.3481,0.3712,0.3864,0.2885,0.1749,0.4390,0.6631,0.5757,0.4647,0.2485,0.2428,0.1493,0.3525,0.4151,0.2110,0.2437
699.00,1.0450,0.6310,0.2393,0.2108,0.3475,0.3720,0.3864,0.2888,0.1744,0.4374,0.6623,0.5728,0.4633,0.2473,0.2421,0.1484,0.3526,0.4139,0.2097,0.2434
700.00,1.0455,0.6313,0.2402,0.2105,0.3483,0.3728,0.3869,0.2882,0.1754,0.4392,0.6634,0.5725,0.4633,0.2481,0.2417,0.1508,0.3520,0.4143,0.2103,0.2428
701.00,1.0463,0.6331,0.2401,0.2111,0.3492,0.3735,0.3865,0.2876,0.1767,0.4409,0.6629,0.5722,0.4616,0.2492,0.2422,0.1516,0.3528,0.4150,0.2108,0.2432
702.00,1.0470,0.6345,0.2405,0.2116,0.3487,0.3729,0.3867,0.2855,0.1780,0.4410,0.6626,0.5721,0.4609,0.2488,0.2426,0.1513,0.3530,0.4143,0.2121,0.2444
703.00,1.0487,0.6359,0.2412,0.2128,0.3496,0.3739,0.3870,0.2862,0.1792,0.4412,0.6630,0.5727,0.4606,0.2500,0.2437,0.1521,0.3523,0.4141,0.2128,0.2450
704.00,1.0485,0.6350,0.2397,0.2112,0.3468,0.3722,0.3864,0.2848,0.1778,0.4392,0.6608,0.5693,0.4587,0.2473,0.2423,0.1507,0.3504,0.4122,0.2112,0.2447
705.00,1.0483,0.6348,0.2411,0.2110,0.3487,0.3723,0.3865,0.2852,0.1780,0.4392,0.6605,0.5687,0.4593,0.2470,0.2432,0.1505,0.3500,0.4122,0.2110,0.2449
706.00,1.0488,0.6360,0.2422,0.2114,0.3488,0.3740,0.3874,0.2838,0.1793,0.4408,0.6617,0.5685,0.4593,0.2474,0.2427,0.1518,0.3509,0.4130,0.2114,0.2453
707.00,1.0494,0.6364,0.2425,0.2107,0.3490,0.3747,0.3864,0.2825,0.1807,0.4414,0.6621,0.5674,0.4583,0.2476,0.2425,0.1527,0.3516,0.4132,0.2117,0.2451
708.00,1.0496,0.6383,0.2434,0.2128,0.3486,0.3742,0.3869,0.2820,0.1821,0.4421,0.6612,0.5677,0.4573,0.2498,0.2434,0.1538,0.3512,0.4138,0.2128,0.2474
709.00,1.0522,0.6394,0.2431,0.2133,0.3489,0.3745,0.3868,0.2824,0.1839,0.4423,0.6615,0.5681,0.4555,0.2491,0.2431,0.1532,0.3515,0.4120,0.2137,0.2482
710.00,1.0528,0.6386,0.2436,0.2129,0.3484,0.3740,0.3866,0.2819,0.1835,0.4410,0.6609,0.5669,0.4558,0.2480,0.2436,0.1521,0.3496,0.4109,0.2135,0.2480
711.00,1.0519,0.6383,0.2438,0.2122,0.3485,0.3751,0.3876,0.2801,0.1828,0.4414,0.6600,0.5655,0.4547,0.2466,0.2428,0.1519,0.3495,0.4108,0.2132,0.2466
712.00,1.0536,0.6403,0.2450,0.2118,0.3495,0.3751,0.3865,0.2806,0.1838,0.4427,0.6608,0.5650,0.4541,0.2475,0.2424,0.1544,0.3496,0.4120,0.2130,0.2475
713.00,1.0542,0.6420,0.2466,0.2123,0.3501,0.3769,0.3880,0.2801,0.1859,0.4443,0.6621,0.5653,0.4545,0.2495,0.2432,0.1553,0.3510,0.4125,0.2143,0.2483
714.00,1.0548,0.6432,0.2462,0.2125,0.3499,0.3766,0.3875,0.2799,0.1871,0.4440,0.6623,0.5656,0.4536,0.2500,0.2437,0.1552,0.3499,0.4122,0.2157,0.2494
715.00,1.0565,0.6439,0.2465,0.2144,0.3494,0.3771,0.3875,0.2795,0.1890,0.4444,0.6620,0.5654,0.4523,0.2493,0.2449,0.1550,0.3494,0.4117,0.2160,0.2513
716.00,1.0563,0.6424,0.2463,0.2133,0.3491,0.3758,0.3872,0.2793,0.1879,0.4431,0.6602,0.5637,0.4520,0.2476,0.2438,0.1536,0.3479,0.4101,0.2158,0.2501
717.00,1.0573,0.6432,0.2484,0.2142,0.3501,0.3767,0.3881,0.2798,0.1879,0.4439,0.6609,0.5627,0.4518,0.2484,0.2449,0.1552,0.3488,0.4106,0.2158,0.2509
718.00,1.0577,0.6454,0.2489,0.2141,0.3509,0.3775,0.3889,0.2781,0.1894,0.4452,0.6625,0.5624,0.4522,0.2483,0.2451,0.1571,0.3496,0.4110,0.2160,0.2508
719.00,1.0587,0.6477,0.2501,0.2137,0.3512,0.3787,0.3892,0.2788,0.1915,0.4461,0.6633,0.5624,0.4511,0.2497,0.2450,0.1577,0.3509,0.4119,0.2168,0.2522
720.00,1.0603,0.6476,0.2499,0.2146,0.3509,0.3799,0.3888,0.2777,0.1931,0.4468,0.6627,0.5630,0.4507,0.2499,0.2449,0.1578,0.3497,0.4115,0.2183,0.2537
721.00,1.0615,0.6479,0.2508,0.2155,0.3504,0.3794,0.3885,0.2786,0.1941,0.4472,0.6630,0.5621,0.4500,0.2506,0.2460,0.1576,0.3491,0.4109,0.2183,0.2546
722.00,1.0621,0.6480,0.2510,0.2152,0.3504,0.3794,0.3889,0.2781,0.1938,0.4455,0.6620,0.5613,0.4493,0.2492,0.2461,0.1573,0.3486,0.4097,0.2190,0.2542
723.00,1.0636,0.6484,0.2522,0.2158,0.3515,0.3795,0.3892,0.2777,0.1944,0.4457,0.6627,0.5604,0.4495,0.2488,0.2459,0.1580,0.3490,0.4101,0.2187,0.2547
724.00,1.0633,0.6506,0.2544,0.2169,0.3535,0.3822,0.3911,0.2783,0.1967,0.4487,0.6645,0.5617,0.4501,0.2507,0.2470,0.1604,0.3510,0.4112,0.2194,0.2557
725.00,1.0645,0.6526,0.2544,0.2168,0.3531,0.3831,0.3907,0.2767,0.1981,0.4495,0.6649,0.5599,0.4482,0.2517,0.2467,0.1605,0.3506,0.4119,0.2206,0.2557
726.00,1.0657,0.6527,0.2551,0.2176,0.3526,0.3826,0.3896,0.2763,0.1993,0.4489,0.6640,0.5602,0.4477,0.2513,0.2469,0.1608,0.3501,0.4109,0.2213,0.2569
727.00,1.0672,0.6521,0.2554,0.2179,0.3519,0.3818,0.3897,0.2766,0.1996,0.4488,0.6634,0.5598,0.4475,0.2508,0.2479,0.1605,0.3494,0.4101,0.2217,0.2579
728.00,1.0675,0.6526,0.2565,0.2180,0.3524,0.3823,0.3910,0.2777,0.2004,0.4485,0.6639,0.5593,0.4472,0.2504,0.2479,0.1607,0.3488,0.4098,0.2217,0.2590
729.00,1.0683,0.6531,0.2586,0.2188,0.3545,0.3842,0.3908,0.2762,0.2016,0.4492,0.6643,0.5585,0.4476,0.2503,0.2489,0.1618,0.3485,0.4107,0.2217,0.2588
730.00,1.0682,0.6550,0.2591,0.2189,0.3549,0.3844,0.3922,0.2767,0.2032,0.4514,0.6657,0.5584,0.4472,0.2524,0.2494,0.1631,0.3504,0.4125,0.2234,0.2598
731.00,1.0694,0.6569,0.2602,0.2193,0.3543,0.3853,0.3915,0.2763,0.2052,0.4522,0.6653,0.5583,0.4472,0.2527,0.2490,0.1635,0.3506,0.4118,0.2238,0.2609
732.00,1.0708,0.6579,0.2608,0.2200,0.3548,0.3858,0.3909,0.2758,0.2064,0.4515,0.6653,0.5589,0.4465,0.2534,0.2497,0.1643,0.3511,0.4107,0.2250,0.2621
733.00,1.0707,0.6581,0.2596,0.2199,0.3543,0.3852,0.3914,0.2764,0.2074,0.4508,0.6642,0.5579,0.4457,0.2531,0.2506,0.1630,0.3494,0.4099,0.2247,0.2630
734.00,1.0719,0.6576,0.2618,0.2211,0.3547,0.3856,0.3917,0.2758,0.2076,0.4517,0.6642,0.5565,0.4455,0.2528,0.2507,0.1636,0.3498,0.4098,0.2248,0.2631
735.00,1.0717,0.6581,0.2629,0.2216,0.3558,0.3873,0.3927,0.2762,0.2088,0.4525,0.6655,0.5564,0.4456,0.2531,0.2511,0.1657,0.3508,0.4107,0.2253,0.2642
736.00,1.0730,0.6609,0.2652,0.2213,0.3564,0.3883,0.3933,0.2754,0.2111,0.4535,0.6662,0.5547,0.4451,0.2543,0.2508,0.1660,0.3515,0.4117,0.2260,0.2644
737.00,1.0736,0.6621,0.2666,0.2235,0.3574,0.3905,0.3942,0.2763,0.2138,0.4557,0.6669,0.5565,0.4458,0.2556,0.2530,0.1694,0.3525,0.4126,0.2284,0.2666
738.00,1.0758,0.6631,0.2671,0.2237,0.3567,0.3894,0.3939,0.2761,0.2148,0.4553,0.6667,0.5571,0.4455,0.2565,0.2528,0.1681,0.3518,0.4111,0.2286,0.2679
739.00,1.0754,0.6631,0.2667,0.2243,0.3561,0.3891,0.3927,0.2758,0.2145,0.4547,0.6661,0.5558,0.4442,0.2555,0.2532,0.1679,0.3505,0.4106,0.2292,0.2684
740.00,1.0766,0.6633,0.2689,0.2250,0.3572,0.3901,0.3937,0.2764,0.2152,0.4542,0.6667,0.5556,0.4442,0.2546,0.2534,0.1687,0.3511,0.4101,0.2299,0.2691
741.00,1.0756,0.6633,0.2705,0.2252,0.3585,0.3916,0.3940,0.2765,0.2167,0.4553,0.6669,0.5542,0.4442,0.2546,0.2545,0.1701,0.3513,0.4111,0.2289,0.2692
742.00,1.0780,0.6669,0.2720,0.2264,0.3589,0.3928,0.3952,0.2765,0.2194,0.4576,0.6685,0.5543,0.4454,0.2573,0.2549,0.1717,0.3536,0.4118,0.2316,0.2708
743.00,1.0794,0.6682,0.2729,0.2277,0.3598,0.3934,0.3952,0.2765,0.2216,0.4583,0.6693,0.5550,0.4454,0.2588,0.2557,0.1732,0.3536,0.4136,0.2331,0.2723
744.00,1.0792,0.6691,0.2737,0.2287,0.3596,0.3939,0.3951,0.2765,0.2226,0.4587,0.6682,0.5554,0.4443,0.2593,0.2566,0.1728,0.3535,0.4125,0.2346,0.2737
745.00,1.0810,0.6677,0.2739,0.2287,0.3595,0.3926,0.3950,0.2764,0.2226,0.4573,0.6676,0.5539,0.4439,0.2580,0.2556,0.1724,0.3522,0.4097,0.2336,0.2739
746.00,1.0827,0.6692,0.2756,0.2300,0.3609,0.3951,0.3976,0.2777,0.2251,0.4588,0.6683,0.5539,0.4450,0.2590,0.2578,0.1737,0.3532,0.4114,0.2349,0.2753
747.00,1.0831,0.6701,0.2772,0.2295,0.3617,0.3959,0.3978,0.2778,0.2258,0.4596,0.6695,0.5532,0.4443,0.2588,0.2570,0.1750,0.3531,0.4124,0.2350,0.2760
748.00,1.0840,0.6719,0.2794,0.2305,0.3629,0.3980,0.3983,0.2776,0.2280,0.4616,0.6707,0.5527,0.4448,0.2610,0.2586,0.1770,0.3552,0.4139,0.2357,0.2764
749.00,1.0841,0.6729,0.2790,0.2312,0.3622,0.3977,0.3965,0.2777,0.2300,0.4625,0.6693,0.5530,0.4454,0.2618,0.2582,0.1762,0.3548,0.4136,0.2373,0.2777
750.00,1.0861,0.6746,0.2805,0.2328,0.3632,0.3980,0.3980,0.2781,0.2325,0.4617,0.6707,0.5544,0.4445,0.2622,0.2600,0.1777,0.3549,0.4137,0.2389,0.2793
751.00,1.0878,0.6752,0.2816,0.2344,0.3629,0.3991,0.3991,0.2791,0.2326,0.4628,0.6703,0.5540,0.4456,0.2626,0.2614,0.1787,0.3550,0.4132,0.2400,0.2809
752.00,1.0877,0.6749,0.2834,0.2343,0.3638,0.3993,0.3993,0.2784,0.2336,0.4621,0.6709,0.5528,0.4441,0.2613,0.2609,0.1788,0.3552,0.4128,0.2401,0.2809
753.00,1.0890,0.6761,0.2854,0.2351,0.3650,0.4005,0.4005,0.2792,0.2351,0.4630,0.6713,0.5525,0.4458,0.2632,0.2621,0.1800,0.3564,0.4140,0.2401,0.2817
754.00,1.0907,0.6792,0.2870,0.2365,0.3664,0.4032,0.4020,0.2807,0.2382,0.4650,0.6731,0.5530,0.4461,0.2650,0.2635,0.1828,0.3591,0.4155,0.2419,0.2846
755.00,1.0916,0.6806,0.2885,0.2375,0.3664,0.4037,0.4019,0.2806,0.2407,0.4669,0.6734,0.5539,0.4460,0.2664,0.2640,0.1838,0.3590,0.4154,0.2444,0.2860
756.00,1.0927,0.6808,0.2885,0.2382,0.3657,0.4037,0.4013,0.2807,0.2415,0.4663,0.6722,0.5533,0.4454,0.2664,0.2648,0.1831,0.3584,0.4148,0.2452,0.2869
757.00,1.0933,0.6814,0.2903,0.2400,0.3675,0.4044,0.4019,0.2807,0.2426,0.4658,0.6717,0.5528,0.4461,0.2660,0.2648,0.1838,0.3579,0.4143,0.2452,0.2880
758.00,1.0948,0.6820,0.2933,0.2403,0.3680,0.4061,0.4024,0.2820,0.2440,0.4672,0.6721,0.5528,0.4463,0.2673,0.2661,0.1853,0.3582,0.4146,0.2465,0.2883
759.00,1.0950,0.6844,0.2950,0.2415,0.3698,0.4079,0.4042,0.2822,0.2456,0.4685,0.6741,0.5526,0.4466,0.2680,0.2668,0.1875,0.3605,0.4164,0.2476,0.2906
760.00,1.0963,0.6855,0.2959,0.2423,0.3700,0.4088,0.4035,0.2816,0.2480,0.4702,0.6744,0.5529,0.4461,0.2689,0.2676,0.1891,0.3614,0.4166,0.2484,0.2914
761.00,1.0987,0.6884,0.2981,0.2441,0.3707,0.4111,0.4049,0.2844,0.2513,0.4725,0.6752,0.5537,0.4479,0.2722,0.2699,0.1902,0.3632,0.4184,0.2513,0.2943
762.00,1.0994,0.6878,0.2975,0.2447,0.3711,0.4102,0.4042,0.2826,0.2519,0.4695,0.6741,0.5528,0.4460,0.2704,0.2691,0.1893,0.3612,0.4165,0.2519,0.2949
763.00,1.1003,0.6882,0.2996,0.2464,0.3721,0.4102,0.4057,0.2837,0.2530,0.4711,0.6730,0.5534,0.4470,0.2714,0.2706,0.1903,0.3623,0.4171,0.2530,0.2960
764.00,1.1012,0.6898,0.3012,0.2464,0.3736,0.4117,0.4073,0.2845,0.2545,0.4719,0.6745,0.5527,0.4478,0.2722,0.2714,0.1918,0.3631,0.4178,0.2537,0.2967
765.00,1.1020,0.6915,0.3043,0.2480,0.3747,0.4138,0.4079,0.2850,0.2576,0.4740,0.6757,0.5529,0.4484,0.2738,0.2725,0.1939,0.3647,0.4189,0.2543,0.2983
766.00,1.1045,0.6942,0.3059,0.2495,0.3760,0.4165,0.4091,0.2863,0.2605,0.4755,0.6781,0.5529,0.4497,0.2753,0.2740,0.1966,0.3674,0.4202,0.2569,0.2999
767.00,1.1050,0.6955,0.3063,0.2507,0.3760,0.4162,0.4088,0.2863,0.2621,0.4764,0.6767,0.5538,0.4494,0.2765,0.2744,0.1966,0.3670,0.4202,0.2580,0.3014
768.00,1.1071,0.6958,0.3080,0.2514,0.3762,0.4162,0.4088,0.2871,0.2637,0.4758,0.6762,0.5539,0.4487,0.2766,0.2754,0.1973,0.3664,0.4204,0.2594,0.3031
769.00,1.1084,0.6976,0.3104,0.2538,0.3770,0.4185,0.4102,0.2885,0.2652,0.4766,0.6761,0.5544,0.4505,0.2775,0.2763,0.1979,0.3663,0.4204,0.2606,0.3054
770.00,1.1089,0.6983,0.3122,0.2545,0.3786,0.4192,0.4106,0.2889,0.2667,0.4782,0.6774,0.5533,0.4512,0.2778,0.2778,0.1991,0.3675,0.4204,0.2618,0.3061
771.00,1.1097,0.6999,0.3139,0.2549,0.3791,0.4209,0.4121,0.2891,0.2686,0.4787,0.6780,0.5535,0.4514,0.2782,0.2770,0.2010,0.3693,0.4221,0.2622,0.3065
772.00,1.1109,0.7011,0.3155,0.2570,0.3802,0.4225,0.4121,0.2896,0.2717,0.4803,0.6791,0.5536,0.4520,0.2803,0.2786,0.2035,0.3708,0.4232,0.2638,0.3086
773.00,1.1123,0.7036,0.3163,0.2585,0.3803,0.4234,0.4131,0.2905,0.2732,0.4813,0.6786,0.5547,0.4513,0.2819,0.2794,0.2043,0.3709,0.4234,0.2654,0.3102
