USPM-SA v1.00 DATAFILE 380-1050
wavelength,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20
645.00,0.9190,2.5446,2.6297,1.1684,1.9736,1.3225,2.3650,1.4853,0.8012,2.0984,2.0012,2.5002,2.4935,1.1376,1.3447,1.2326,2.1756,1.8126,1.0641,2.2282
646.00,0.9289,2.5622,2.6453,1.1795,1.9829,1.3314,2.3791,1.4963,0.8108,2.1118,2.0157,2.5084,2.5036,1.1470,1.3547,1.2403,2.1840,1.8262,1.0716,2.2400
647.00,0.9398,2.5783,2.6616,1.1912,1.9931,1.3427,2.3920,1.5081,0.8222,2.1268,2.0317,2.5145,2.5149,1.1574,1.3662,1.2485,2.1924,1.8407,1.0805,2.2514
648.00,0.9504,2.5936,2.6765,1.2011,2.0007,1.3522,2.4041,1.5174,0.8322,2.1381,2.0476,2.5214,2.5235,1.1653,1.3749,1.2553,2.1999,1.8534,1.0874,2.2615
649.00,0.9597,2.6103,2.6928,1.2121,2.0097,1.3631,2.4181,1.5282,0.8428,2.1497,2.0616,2.5282,2.5329,1.1746,1.3843,1.2627,2.2079,1.8674,1.0949,2.2718
650.00,0.9701,2.6288,2.7102,1.2250,2.0201,1.3749,2.4317,1.5418,0.8545,2.1621,2.0781,2.5378,2.5444,1.1857,1.3946,1.2710,2.2171,1.8822,1.1054,2.2830
651.00,0.9806,2.6506,2.7328,1.2371,2.0351,1.3886,2.4527,1.5557,0.8657,2.1802,2.0970,2.5513,2.5592,1.1984,1.4070,1.2805,2.2301,1.8989,1.1153,2.2995
652.00,0.9892,2.6651,2.7483,1.2481,2.0430,1.3972,2.4637,1.5663,0.8750,2.1923,2.1105,2.5579,2.5672,1.2071,1.4171,1.2863,2.2364,1.9110,1.1225,2.3091
653.00,0.9986,2.6770,2.7601,1.2585,2.0501,1.4052,2.4742,1.5750,0.8852,2.2025,2.1230,2.5611,2.5747,1.2152,1.4252,1.2923,2.2426,1.9226,1.1285,2.3175
654.00,1.0084,2.6915,2.7732,1.2680,2.0575,1.4156,2.4846,1.5844,0.8951,2.2131,2.1380,2.5675,2.5821,1.2232,1.4341,1.2996,2.2486,1.9350,1.1349,2.3264
655.00,1.0201,2.7124,2.7928,1.2800,2.0689,1.4281,2.5023,1.5983,0.9093,2.2315,2.1566,2.5761,2.5962,1.2338,1.4459,1.3100,2.2612,1.9522,1.1464,2.3407
656.00,1.0306,2.7317,2.8116,1.2922,2.0803,1.4401,2.5183,1.6112,0.9202,2.2454,2.1734,2.5857,2.6081,1.2459,1.4560,1.3186,2.2719,1.9680,1.1554,2.3531
657.00,1.0383,2.7429,2.8231,1.3020,2.0863,1.4475,2.5278,1.6210,0.9278,2.2546,2.1837,2.5876,2.6123,1.2538,1.4633,1.3228,2.2767,1.9778,1.1614,2.3595
658.00,1.0469,2.7567,2.8372,1.3123,2.0940,1.4562,2.5376,1.6305,0.9373,2.2669,2.1982,2.5944,2.6208,1.2621,1.4721,1.3282,2.2828,1.9896,1.1684,2.3686
659.00,1.0565,2.7690,2.8479,1.3201,2.0995,1.4640,2.5470,1.6395,0.9483,2.2765,2.2108,2.5957,2.6276,1.2697,1.4808,1.3344,2.2885,2.0004,1.1744,2.3762
660.00,1.0677,2.7874,2.8647,1.3312,2.1092,1.4752,2.5623,1.6515,0.9607,2.2915,2.2286,2.6034,2.6383,1.2791,1.4910,1.3438,2.2988,2.0147,1.1827,2.3893
661.00,1.0783,2.8035,2.8801,1.3426,2.1191,1.4867,2.5752,1.6628,0.9726,2.3034,2.2445,2.6107,2.6468,1.2888,1.5007,1.3517,2.3072,2.0290,1.1924,2.4002
662.00,1.0877,2.8212,2.8980,1.3536,2.1280,1.4979,2.5897,1.6739,0.9830,2.3171,2.2588,2.6191,2.6574,1.2981,1.5099,1.3591,2.3160,2.0431,1.2002,2.4112
663.00,1.0974,2.8369,2.9137,1.3654,2.1389,1.5080,2.6020,1.6859,0.9940,2.3292,2.2749,2.6262,2.6664,1.3084,1.5202,1.3659,2.3232,2.0562,1.2095,2.4215
664.00,1.1072,2.8517,2.9286,1.3766,2.1470,1.5172,2.6138,1.6963,1.0038,2.3424,2.2886,2.6314,2.6750,1.3184,1.5299,1.3722,2.3320,2.0691,1.2162,2.4320
665.00,1.1193,2.8681,2.9451,1.3880,2.1561,1.5288,2.6259,1.7081,1.0166,2.3567,2.3045,2.6369,2.6847,1.3273,1.5408,1.3805,2.3403,2.0840,1.2251,2.4439
666.00,1.1294,2.8839,2.9598,1.3980,2.1651,1.5376,2.6382,1.7183,1.0283,2.3684,2.3202,2.6414,2.6942,1.3368,1.5484,1.3875,2.3486,2.0971,1.2320,2.4548
667.00,1.1400,2.9024,2.9771,1.4090,2.1754,1.5501,2.6522,1.7298,1.0404,2.3819,2.3368,2.6483,2.7035,1.3465,1.5592,1.3966,2.3586,2.1119,1.2423,2.4666
668.00,1.1485,2.9165,2.9914,1.4188,2.1841,1.5595,2.6640,1.7403,1.0500,2.3924,2.3495,2.6518,2.7109,1.3557,1.5675,1.4031,2.3647,2.1239,1.2492,2.4744
669.00,1.1576,2.9318,3.0059,1.4298,2.1931,1.5689,2.6759,1.7515,1.0606,2.4040,2.3636,2.6570,2.7195,1.3650,1.5769,1.4091,2.3713,2.1361,1.2567,2.4836
670.00,1.1683,2.9473,3.0220,1.4431,2.2030,1.5795,2.6898,1.7612,1.0722,2.4176,2.3787,2.6638,2.7302,1.3741,1.5875,1.4157,2.3805,2.1493,1.2647,2.4940
671.00,1.1784,2.9637,3.0370,1.4535,2.2109,1.5885,2.7003,1.7739,1.0836,2.4304,2.3946,2.6701,2.7387,1.3839,1.5989,1.4238,2.3884,2.1633,1.2716,2.5064
672.00,1.1911,2.9805,3.0528,1.4651,2.2209,1.6008,2.7150,1.7841,1.0966,2.4446,2.4116,2.6769,2.7496,1.3936,1.6083,1.4324,2.3976,2.1782,1.2817,2.5181
673.00,1.2019,2.9986,3.0701,1.4769,2.2321,1.6128,2.7294,1.7973,1.1097,2.4578,2.4273,2.6854,2.7599,1.4037,1.6187,1.4410,2.4074,2.1943,1.2908,2.5296
674.00,1.2098,3.0140,3.0863,1.4862,2.2406,1.6217,2.7418,1.8081,1.1197,2.4683,2.4410,2.6928,2.7668,1.4124,1.6260,1.4475,2.4139,2.2055,1.2984,2.5385
675.00,1.2206,3.0288,3.0986,1.4985,2.2500,1.6313,2.7535,1.8192,1.1296,2.4811,2.4544,2.6994,2.7748,1.4220,1.6367,1.4540,2.4190,2.2193,1.3064,2.5467
676.00,1.2306,3.0440,3.1138,1.5099,2.2592,1.6406,2.7664,1.8291,1.1415,2.4938,2.4696,2.7060,2.7848,1.4325,1.6464,1.4611,2.4271,2.2310,1.3143,2.5583
677.00,1.2419,3.0590,3.1289,1.5205,2.2674,1.6502,2.7781,1.8396,1.1534,2.5061,2.4846,2.7118,2.7940,1.4412,1.6569,1.4681,2.4353,2.2442,1.3215,2.5683
678.00,1.2534,3.0750,3.1438,1.5315,2.2775,1.6619,2.7906,1.8502,1.1660,2.5192,2.5010,2.7177,2.8032,1.4511,1.6664,1.4769,2.4433,2.2582,1.3313,2.5796
679.00,1.2643,3.0932,3.1592,1.5427,2.2875,1.6732,2.8054,1.8628,1.1784,2.5298,2.5163,2.7244,2.8132,1.4606,1.6758,1.4847,2.4515,2.2729,1.3395,2.5900
680.00,1.2735,3.1080,3.1752,1.5541,2.2961,1.6833,2.8184,1.8738,1.1887,2.5422,2.5296,2.7303,2.8203,1.4703,1.6851,1.4910,2.4580,2.2857,1.3471,2.5987
681.00,1.2829,3.1234,3.1900,1.5662,2.3059,1.6926,2.8307,1.8850,1.1997,2.5543,2.5450,2.7357,2.8292,1.4807,1.6946,1.4973,2.4653,2.2980,1.3549,2.6093
682.00,1.2940,3.1384,3.2043,1.5767,2.3150,1.7021,2.8418,1.8954,1.2120,2.5683,2.5602,2.7408,2.8391,1.4906,1.7045,1.5044,2.4726,2.3114,1.3621,2.6200
683.00,1.3054,3.1550,3.2222,1.5890,2.3255,1.7127,2.8565,1.9062,1.2248,2.5810,2.5744,2.7448,2.8497,1.4989,1.7153,1.5123,2.4814,2.3256,1.3725,2.6320
684.00,1.3173,3.1728,3.2372,1.6000,2.3346,1.7246,2.8689,1.9183,1.2374,2.5942,2.5926,2.7495,2.8594,1.5097,1.7256,1.5201,2.4897,2.3407,1.3804,2.6422
685.00,1.3268,3.1896,3.2533,1.6119,2.3450,1.7353,2.8830,1.9298,1.2497,2.6066,2.6087,2.7541,2.8682,1.5200,1.7346,1.5280,2.4973,2.3551,1.3892,2.6529
686.00,1.3380,3.2068,3.2698,1.6245,2.3565,1.7458,2.8974,1.9422,1.2615,2.6193,2.6229,2.7600,2.8773,1.5310,1.7455,1.5357,2.5050,2.3686,1.3986,2.6628
687.00,1.3473,3.2210,3.2853,1.6353,2.3652,1.7558,2.9089,1.9540,1.2723,2.6317,2.6370,2.7657,2.8849,1.5402,1.7558,1.5429,2.5099,2.3812,1.4062,2.6732
688.00,1.3593,3.2392,3.3007,1.6483,2.3762,1.7671,2.9228,1.9654,1.2850,2.6461,2.6534,2.7713,2.8970,1.5517,1.7674,1.5513,2.5194,2.3959,1.4149,2.6856
689.00,1.3710,3.2552,3.3160,1.6590,2.3857,1.7772,2.9347,1.9762,1.2983,2.6589,2.6701,2.7752,2.9067,1.5602,1.7766,1.5588,2.5287,2.4103,1.4232,2.6969
690.00,1.3834,3.2724,3.3324,1.6711,2.3955,1.7888,2.9497,1.9884,1.3110,2.6717,2.6860,2.7793,2.9156,1.5701,1.7871,1.5669,2.5363,2.4241,1.4331,2.7075
691.00,1.3917,3.2890,3.3477,1.6805,2.4056,1.7988,2.9632,1.9997,1.3224,2.6837,2.7009,2.7838,2.9234,1.5793,1.7962,1.5740,2.5428,2.4388,1.4410,2.7171
692.00,1.4033,3.3054,3.3638,1.6943,2.4168,1.8097,2.9760,2.0106,1.3346,2.6947,2.7148,2.7883,2.9327,1.5907,1.8060,1.5820,2.5500,2.4515,1.4498,2.7273
693.00,1.4130,3.3194,3.3765,1.7036,2.4269,1.8188,2.9880,2.0213,1.3449,2.7074,2.7292,2.7905,2.9405,1.5998,1.8161,1.5873,2.5555,2.4632,1.4575,2.7367
694.00,1.4250,3.3365,3.3911,1.7158,2.4368,1.8288,3.0004,2.0317,1.3582,2.7197,2.7439,2.7943,2.9506,1.6098,1.8262,1.5948,2.5635,2.4765,1.4655,2.7483
695.00,1.4364,3.3523,3.4062,1.7273,2.4459,1.8391,3.0129,2.0418,1.3706,2.7313,2.7588,2.7976,2.9604,1.6194,1.8353,1.6036,2.5710,2.4904,1.4734,2.7591
696.00,1.4465,3.3675,3.4209,1.7367,2.4557,1.8497,3.0246,2.0542,1.3835,2.7432,2.7738,2.8003,2.9687,1.6278,1.8454,1.6101,2.5772,2.5044,1.4819,2.7679
697.00,1.4560,3.3824,3.4334,1.7470,2.4645,1.8597,3.0367,2.0641,1.3937,2.7528,2.7861,2.8032,2.9755,1.6378,1.8532,1.6158,2.5814,2.5152,1.4902,2.7753
698.00,1.4649,3.3951,3.4477,1.7569,2.4727,1.8678,3.0478,2.0741,1.4044,2.7637,2.7985,2.8052,2.9818,1.6455,1.8613,1.6212,2.5863,2.5275,1.4967,2.7838
699.00,1.4735,3.4079,3.4601,1.7685,2.4806,1.8757,3.0582,2.0836,1.4148,2.7733,2.8108,2.8088,2.9870,1.6554,1.8703,1.6272,2.5903,2.5377,1.5036,2.7917
700.00,1.4842,3.4210,3.4717,1.7776,2.4891,1.8843,3.0685,2.0933,1.4271,2.7855,2.8261,2.8106,2.9956,1.6632,1.8802,1.6332,2.5967,2.5494,1.5111,2.8022
701.00,1.4953,3.4374,3.4869,1.7886,2.4984,1.8956,3.0792,2.1041,1.4393,2.7968,2.8410,2.8138,3.0044,1.6723,1.8899,1.6407,2.6036,2.5628,1.5190,2.8119
702.00,1.5057,3.4534,3.5013,1.7993,2.5072,1.9053,3.0910,2.1152,1.4530,2.8083,2.8565,2.8180,3.0123,1.6816,1.8989,1.6485,2.6098,2.5763,1.5269,2.8217
703.00,1.5172,3.4701,3.5156,1.8102,2.5172,1.9160,3.1041,2.1275,1.4656,2.8203,2.8694,2.8214,3.0207,1.6916,1.9084,1.6559,2.6159,2.5893,1.5368,2.8310
704.00,1.5248,3.4830,3.5282,1.8198,2.5267,1.9239,3.1144,2.1367,1.4746,2.8311,2.8814,2.8238,3.0266,1.6999,1.9163,1.6610,2.6206,2.6004,1.5438,2.8385
705.00,1.5360,3.4966,3.5424,1.8311,2.5345,1.9327,3.1260,2.1476,1.4863,2.8433,2.8957,2.8261,3.0350,1.7097,1.9259,1.6676,2.6262,2.6117,1.5510,2.8476
706.00,1.5468,3.5110,3.5552,1.8422,2.5434,1.9429,3.1363,2.1581,1.4987,2.8550,2.9112,2.8274,3.0438,1.7186,1.9359,1.6742,2.6326,2.6246,1.5594,2.8583
707.00,1.5564,3.5262,3.5677,1.8536,2.5510,1.9527,3.1481,2.1672,1.5110,2.8650,2.9248,2.8289,3.0525,1.7271,1.9441,1.6811,2.6396,2.6374,1.5669,2.8678
708.00,1.5678,3.5426,3.5835,1.8637,2.5608,1.9637,3.1605,2.1802,1.5255,2.8773,2.9402,2.8321,3.0591,1.7368,1.9534,1.6893,2.6476,2.6519,1.5766,2.8785
709.00,1.5788,3.5578,3.5974,1.8739,2.5705,1.9742,3.1718,2.1913,1.5370,2.8886,2.9534,2.8359,3.0670,1.7469,1.9627,1.6958,2.6537,2.6647,1.5848,2.8878
710.00,1.5882,3.5718,3.6121,1.8855,2.5789,1.9825,3.1837,2.2025,1.5480,2.8999,2.9678,2.8387,3.0749,1.7563,1.9717,1.7019,2.6606,2.6762,1.5926,2.8967
711.00,1.5988,3.5854,3.6252,1.8962,2.5871,1.9909,3.1942,2.2128,1.5592,2.9119,2.9808,2.8407,3.0834,1.7650,1.9817,1.7081,2.6665,2.6874,1.5995,2.9050
712.00,1.6100,3.6024,3.6394,1.9084,2.5959,2.0003,3.2069,2.2247,1.5719,2.9237,2.9965,2.8444,3.0920,1.7757,1.9913,1.7157,2.6737,2.7006,1.6074,2.9160
713.00,1.6220,3.6176,3.6538,1.9186,2.6049,2.0119,3.2184,2.2348,1.5867,2.9354,3.0108,2.8467,3.1014,1.7850,2.0014,1.7238,2.6835,2.7151,1.6165,2.9265
714.00,1.6326,3.6341,3.6678,1.9297,2.6142,2.0226,3.2313,2.2459,1.5989,2.9476,3.0253,2.8501,3.1097,1.7948,2.0111,1.7324,2.6911,2.7281,1.6256,2.9367
715.00,1.6430,3.6489,3.6820,1.9412,2.6226,2.0318,3.2439,2.2573,1.6109,2.9587,3.0403,2.8535,3.1178,1.8053,2.0203,1.7389,2.6978,2.7411,1.6334,2.9450
716.00,1.6518,3.6642,3.6959,1.9527,2.6319,2.0403,3.2566,2.2688,1.6213,2.9697,3.0547,2.8579,3.1245,1.8143,2.0289,1.7445,2.7043,2.7526,1.6404,2.9544
717.00,1.6631,3.6769,3.7096,1.9625,2.6399,2.0496,3.2666,2.2781,1.6330,2.9805,3.0658,2.8592,3.1320,1.8247,2.0392,1.7506,2.7096,2.7638,1.6485,2.9644
718.00,1.6757,3.6948,3.7259,1.9753,2.6492,2.0615,3.2800,2.2913,1.6472,2.9950,3.0830,2.8640,3.1432,1.8341,2.0501,1.7581,2.7201,2.7796,1.6580,2.9754
719.00,1.6874,3.7104,3.7398,1.9859,2.6574,2.0719,3.2916,2.3020,1.6605,3.0061,3.0986,2.8674,3.1509,1.8433,2.0596,1.7665,2.7285,2.7942,1.6657,2.9859
720.00,1.6975,3.7246,3.7537,1.9967,2.6670,2.0825,3.3043,2.3135,1.6723,3.0166,3.1125,2.8703,3.1580,1.8528,2.0674,1.7733,2.7364,2.8058,1.6748,2.9939
721.00,1.7075,3.7403,3.7671,2.0080,2.6752,2.0919,3.3163,2.3251,1.6851,3.0277,3.1250,2.8751,3.1668,1.8628,2.0768,1.7808,2.7430,2.8184,1.6830,3.0034
722.00,1.7180,3.7547,3.7818,2.0201,2.6839,2.1013,3.3282,2.3353,1.6966,3.0394,3.1393,2.8798,3.1747,1.8729,2.0862,1.7861,2.7495,2.8305,1.6904,3.0131
723.00,1.7286,3.7699,3.7963,2.0301,2.6919,2.1106,3.3400,2.3464,1.7081,3.0510,3.1537,2.8845,3.1828,1.8827,2.0964,1.7925,2.7568,2.8433,1.6979,3.0225
724.00,1.7398,3.7836,3.8099,2.0431,2.7004,2.1199,3.3523,2.3580,1.7221,3.0650,3.1679,2.8876,3.1919,1.8929,2.1061,1.8002,2.7656,2.8558,1.7073,3.0327
725.00,1.7512,3.8005,3.8241,2.0517,2.7086,2.1306,3.3631,2.3674,1.7349,3.0749,3.1838,2.8920,3.2007,1.9020,2.1153,1.8079,2.7737,2.8695,1.7144,3.0419
726.00,1.7618,3.8162,3.8387,2.0635,2.7169,2.1412,3.3762,2.3798,1.7466,3.0863,3.1967,2.8954,3.2078,1.9104,2.1244,1.8148,2.7814,2.8823,1.7236,3.0513
727.00,1.7721,3.8304,3.8521,2.0745,2.7258,2.1506,3.3875,2.3910,1.7584,3.0968,3.2099,2.9001,3.2149,1.9210,2.1323,1.8216,2.7878,2.8947,1.7314,3.0602
728.00,1.7818,3.8441,3.8664,2.0855,2.7347,2.1604,3.3995,2.4019,1.7704,3.1070,3.2238,2.9056,3.2230,1.9300,2.1417,1.8269,2.7946,2.9063,1.7383,3.0685
729.00,1.7934,3.8581,3.8791,2.0967,2.7408,2.1687,3.4089,2.4126,1.7815,3.1192,3.2375,2.9092,3.2309,1.9388,2.1525,1.8326,2.8005,2.9177,1.7457,3.0778
730.00,1.8038,3.8712,3.8906,2.1066,2.7484,2.1773,3.4197,2.4223,1.7956,3.1301,3.2512,2.9122,3.2391,1.9485,2.1607,1.8393,2.8085,2.9295,1.7532,3.0862
731.00,1.8153,3.8868,3.9038,2.1175,2.7560,2.1881,3.4315,2.4334,1.8078,3.1400,3.2662,2.9172,3.2458,1.9574,2.1692,1.8468,2.8159,2.9421,1.7617,3.0954
732.00,1.8256,3.9016,3.9188,2.1274,2.7634,2.1979,3.4430,2.4439,1.8193,3.1500,3.2785,2.9229,3.2541,1.9666,2.1782,1.8542,2.8238,2.9545,1.7701,3.1044
733.00,1.8335,3.9143,3.9305,2.1374,2.7705,2.2062,3.4524,2.4534,1.8310,3.1608,3.2907,2.9270,3.2594,1.9753,2.1852,1.8589,2.8284,2.9657,1.7775,3.1112
734.00,1.8447,3.9277,3.9445,2.1493,2.7793,2.2154,3.4645,2.4649,1.8427,3.1710,3.3034,2.9321,3.2671,1.9853,2.1944,1.8644,2.8351,2.9766,1.7847,3.1200
735.00,1.8556,3.9407,3.9560,2.1589,2.7865,2.2242,3.4737,2.4748,1.8544,3.1814,3.3173,2.9367,3.2742,1.9937,2.2040,1.8699,2.8414,2.9881,1.7918,3.1290
736.00,1.8661,3.9544,3.9702,2.1696,2.7934,2.2338,3.4849,2.4846,1.8670,3.1935,3.3322,2.9424,3.2836,2.0016,2.2141,1.8774,2.8498,3.0004,1.7989,3.1385
737.00,1.8774,3.9693,3.9805,2.1807,2.8009,2.2433,3.4963,2.4953,1.8801,3.2027,3.3453,2.9480,3.2908,2.0111,2.2212,1.8846,2.8572,3.0126,1.8072,3.1472
738.00,1.8869,3.9840,3.9955,2.1904,2.8093,2.2530,3.5079,2.5070,1.8930,3.2130,3.3586,2.9529,3.2973,2.0194,2.2305,1.8918,2.8633,3.0261,1.8153,3.1553
739.00,1.8960,3.9962,4.0074,2.2000,2.8144,2.2611,3.5175,2.5155,1.9028,3.2222,3.3692,2.9578,3.3027,2.0277,2.2385,1.8957,2.8676,3.0346,1.8216,3.1625
740.00,1.9055,4.0068,4.0180,2.2091,2.8212,2.2691,3.5261,2.5257,1.9138,3.2321,3.3799,2.9634,3.3074,2.0365,2.2460,1.9010,2.8728,3.0447,1.8276,3.1689
741.00,1.9165,4.0210,4.0308,2.2198,2.8291,2.2785,3.5365,2.5355,1.9252,3.2428,3.3946,2.9685,3.3173,2.0461,2.2554,1.9066,2.8805,3.0569,1.8344,3.1779
742.00,1.9285,4.0363,4.0457,2.2307,2.8381,2.2886,3.5494,2.5464,1.9398,3.2549,3.4094,2.9757,3.3264,2.0554,2.2667,1.9152,2.8895,3.0710,1.8433,3.1888
743.00,1.9398,4.0520,4.0593,2.2421,2.8458,2.3001,3.5606,2.5578,1.9527,3.2669,3.4236,2.9823,3.3347,2.0652,2.2757,1.9226,2.8985,3.0828,1.8523,3.1989
744.00,1.9494,4.0651,4.0712,2.2515,2.8524,2.3081,3.5711,2.5681,1.9647,3.2757,3.4354,2.9885,3.3389,2.0742,2.2827,1.9282,2.9034,3.0950,1.8594,3.2050
745.00,1.9578,4.0770,4.0843,2.2611,2.8602,2.3161,3.5817,2.5778,1.9750,3.2846,3.4484,2.9947,3.3445,2.0825,2.2892,1.9321,2.9079,3.1048,1.8649,3.2124
746.00,1.9693,4.0921,4.0989,2.2739,2.8691,2.3268,3.5933,2.5893,1.9886,3.2976,3.4621,3.0033,3.3544,2.0926,2.3011,1.9390,2.9165,3.1180,1.8742,3.2214
747.00,1.9808,4.1067,4.1116,2.2856,2.8773,2.3352,3.6037,2.6001,2.0004,3.3094,3.4764,3.0107,3.3626,2.1020,2.3101,1.9460,2.9245,3.1301,1.8811,3.2316
748.00,1.9915,4.1195,4.1235,2.2951,2.8836,2.3449,3.6139,2.6103,2.0132,3.3195,3.4898,3.0160,3.3700,2.1105,2.3196,1.9521,2.9322,3.1407,1.8882,3.2404
749.00,2.0015,4.1329,4.1353,2.3050,2.8899,2.3539,3.6251,2.6206,2.0260,3.3291,3.5040,3.0232,3.3768,2.1190,2.3270,1.9600,2.9376,3.1540,1.8963,3.2483
750.00,2.0127,4.1480,4.1492,2.3153,2.8998,2.3637,3.6359,2.6311,2.0387,3.3394,3.5165,3.0329,3.3842,2.1287,2.3368,1.9657,2.9458,3.1659,1.9048,3.2559
751.00,2.0228,4.1627,4.1640,2.3265,2.9086,2.3730,3.6480,2.6429,2.0504,3.3505,3.5305,3.0409,3.3916,2.1385,2.3455,1.9722,2.9516,3.1773,1.9128,3.2649
752.00,2.0323,4.1746,4.1750,2.3361,2.9153,2.3809,3.6572,2.6516,2.0614,3.3605,3.5414,3.0485,3.3979,2.1470,2.3536,1.9762,2.9570,3.1874,1.9191,3.2726
753.00,2.0440,4.1888,4.1888,2.3466,2.9225,2.3896,3.6683,2.6615,2.0746,3.3719,3.5544,3.0560,3.4063,2.1568,2.3626,1.9829,2.9642,3.1992,1.9254,3.2814
754.00,2.0559,4.2021,4.2009,2.3572,2.9303,2.3998,3.6805,2.6734,2.0878,3.3827,3.5687,3.0653,3.4141,2.1655,2.3719,1.9902,2.9731,3.2118,1.9339,3.2906
755.00,2.0666,4.2156,4.2127,2.3669,2.9368,2.4090,3.6895,2.6830,2.0996,3.3912,3.5817,3.0733,3.4196,2.1732,2.3810,1.9970,2.9797,3.2239,1.9411,3.2976
756.00,2.0760,4.2304,4.2255,2.3772,2.9452,2.4184,3.7012,2.6935,2.1111,3.4012,3.5950,3.0825,3.4274,2.1835,2.3898,2.0032,2.9864,3.2362,1.9497,3.3060
757.00,2.0855,4.2416,4.2378,2.3882,2.9512,2.4253,3.7109,2.7033,2.1222,3.4106,3.6055,3.0908,3.4318,2.1923,2.3960,2.0075,2.9906,3.2452,1.9559,3.3127
758.00,2.0955,4.2548,4.2509,2.3994,2.9594,2.4347,3.7214,2.7133,2.1347,3.4210,3.6196,3.1004,3.4400,2.2028,2.4065,2.0138,2.9976,3.2579,1.9637,3.3213
759.00,2.1070,4.2688,4.2634,2.4096,2.9669,2.4440,3.7336,2.7242,2.1473,3.4334,3.6332,3.1095,3.4479,2.2108,2.4157,2.0197,3.0062,3.2702,1.9711,3.3301
760.00,2.1187,4.2838,4.2761,2.4199,2.9745,2.4535,3.7437,2.7346,2.1604,3.4442,3.6479,3.1193,3.4557,2.2203,2.4245,2.0267,3.0137,3.2825,1.9788,3.3386
761.00,2.1305,4.2977,4.2902,2.4303,2.9819,2.4645,3.7551,2.7457,2.1745,3.4555,3.6606,3.1290,3.4644,2.2302,2.4329,2.0351,3.0212,3.2957,1.9872,3.3477
762.00,2.1395,4.3110,4.3035,2.4402,2.9889,2.4720,3.7656,2.7569,2.1860,3.4631,3.6733,3.1389,3.4702,2.2387,2.4413,2.0394,3.0279,3.3062,1.9952,3.3549
763.00,2.1501,4.3229,4.3143,2.4497,2.9958,2.4800,3.7756,2.7658,2.1964,3.4719,3.6831,3.1473,3.4755,2.2476,2.4493,2.0444,3.0322,3.3167,2.0006,3.3613
764.00,2.1602,4.3363,4.3270,2.4606,3.0037,2.4886,3.7851,2.7760,2.2081,3.4829,3.6964,3.1582,3.4834,2.2577,2.4586,2.0499,3.0400,3.3284,2.0084,3.3699
765.00,2.1719,4.3502,4.3393,2.4708,3.0106,2.4969,3.7963,2.7854,2.2208,3.4940,3.7111,3.1677,3.4910,2.2669,2.4684,2.0570,3.0475,3.3405,2.0155,3.3800
766.00,2.1825,4.3647,4.3524,2.4811,3.0178,2.5080,3.8068,2.7968,2.2342,3.5045,3.7246,3.1776,3.4995,2.2758,2.4773,2.0644,3.0548,3.3523,2.0239,3.3877
767.00,2.1930,4.3784,4.3657,2.4912,3.0253,2.5161,3.8174,2.8073,2.2462,3.5147,3.7378,3.1874,3.5067,2.2848,2.4859,2.0706,3.0631,3.3655,2.0313,3.3964
768.00,2.2031,4.3921,4.3779,2.5013,3.0329,2.5258,3.8284,2.8178,2.2579,3.5235,3.7497,3.1983,3.5123,2.2935,2.4932,2.0771,3.0698,3.3766,2.0390,3.4036
769.00,2.2128,4.4038,4.3891,2.5106,3.0395,2.5339,3.8378,2.8274,2.2690,3.5326,3.7610,3.2081,3.5176,2.3034,2.5017,2.0813,3.0763,3.3864,2.0463,3.4094
770.00,2.2237,4.4157,4.4021,2.5212,3.0463,2.5422,3.8477,2.8360,2.2803,3.5429,3.7727,3.2195,3.5233,2.3123,2.5102,2.0861,3.0819,3.3978,2.0517,3.4175
771.00,2.2342,4.4291,4.4139,2.5317,3.0539,2.5508,3.8589,2.8465,2.2945,3.5541,3.7868,3.2306,3.5324,2.3211,2.5201,2.0933,3.0906,3.4089,2.0601,3.4266
772.00,2.2447,4.4414,4.4247,2.5407,3.0600,2.5584,3.8676,2.8562,2.3055,3.5632,3.7991,3.2407,3.5381,2.3285,2.5271,2.0992,3.0962,3.4196,2.0665,3.4328
773.00,2.2540,4.4535,4.4367,2.5494,3.0668,2.5679,3.8771,2.8658,2.3180,3.5718,3.8106,3.2514,3.5436,2.3365,2.5351,2.1055,3.1029,3.4311,2.0735,3.4397
774.00,2.2656,4.4693,4.4499,2.5602,3.0754,2.5765,3.8883,2.8768,2.3298,3.5806,3.8229,3.2636,3.5499,2.3460,2.5432,2.1122,3.1111,3.4434,2.0824,3.4486
775.00,2.2744,4.4793,4.4619,2.5693,3.0820,2.5839,3.8971,2.8848,2.3390,3.5890,3.8332,3.2747,3.5542,2.3546,2.5507,2.1163,3.1162,3.4522,2.0881,3.4543
776.00,2.2839,4.4912,4.4722,2.5792,3.0888,2.5924,3.9066,2.8943,2.3518,3.5993,3.8445,3.2863,3.5619,2.3632,2.5595,2.1218,3.1218,3.4628,2.0946,3.4619
777.00,2.2955,4.5045,4.4847,2.5889,3.0954,2.6013,3.9167,2.9053,2.3642,3.6097,3.8583,3.2978,3.5693,2.3719,2.5691,2.1278,3.1300,3.4745,2.1013,3.4706
