USPM-SA v1.00 DATAFILE 380-1050
wavelength,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20
642.00,1.3735,2.1058,1.7113,1.6143,2.6093,1.2493,1.6861,1.1548,0.8967,1.6208,1.2824,1.7638,1.0704,1.4540,1.1470,1.1814,2.4904,1.1497,1.2098,1.5675
643.00,1.3871,2.1156,1.7210,1.6240,2.6249,1.2597,1.6984,1.1652,0.9053,1.6317,1.2918,1.7753,1.0788,1.4684,1.1558,1.1887,2.5047,1.1601,1.2199,1.5808
644.00,1.4003,2.1256,1.7308,1.6350,2.6385,1.2699,1.7105,1.1759,0.9157,1.6420,1.3014,1.7862,1.0875,1.4820,1.1648,1.1962,2.5179,1.1707,1.2300,1.5933
645.00,1.4126,2.1316,1.7391,1.6445,2.6519,1.2786,1.7208,1.1842,0.9229,1.6488,1.3096,1.7937,1.0949,1.4919,1.1714,1.2014,2.5304,1.1779,1.2374,1.6031
646.00,1.4265,2.1386,1.7493,1.6533,2.6659,1.2884,1.7339,1.1937,0.9315,1.6598,1.3197,1.8039,1.1028,1.5043,1.1808,1.2080,2.5429,1.1873,1.2484,1.6146
647.00,1.4426,2.1485,1.7608,1.6640,2.6790,1.2985,1.7469,1.2043,0.9420,1.6709,1.3310,1.8155,1.1114,1.5190,1.1917,1.2186,2.5592,1.1982,1.2611,1.6297
648.00,1.4548,2.1576,1.7702,1.6722,2.6922,1.3077,1.7578,1.2123,0.9502,1.6815,1.3397,1.8258,1.1182,1.5314,1.1998,1.2252,2.5720,1.2071,1.2711,1.6417
649.00,1.4677,2.1670,1.7790,1.6829,2.7064,1.3164,1.7683,1.2218,0.9594,1.6902,1.3489,1.8354,1.1253,1.5439,1.2076,1.2315,2.5848,1.2176,1.2797,1.6540
650.00,1.4828,2.1765,1.7901,1.6942,2.7220,1.3276,1.7823,1.2330,0.9701,1.7008,1.3605,1.8466,1.1357,1.5577,1.2172,1.2407,2.5997,1.2277,1.2908,1.6667
651.00,1.4997,2.1905,1.8031,1.7071,2.7426,1.3410,1.7982,1.2460,0.9806,1.7147,1.3740,1.8599,1.1466,1.5742,1.2288,1.2496,2.6181,1.2394,1.3041,1.6820
652.00,1.5135,2.1968,1.8133,1.7168,2.7548,1.3504,1.8093,1.2546,0.9892,1.7241,1.3834,1.8694,1.1543,1.5862,1.2368,1.2566,2.6293,1.2480,1.3134,1.6931
653.00,1.5256,2.2031,1.8219,1.7233,2.7664,1.3580,1.8210,1.2627,0.9976,1.7322,1.3920,1.8783,1.1604,1.5971,1.2453,1.2630,2.6400,1.2561,1.3221,1.7050
654.00,1.5396,2.2104,1.8295,1.7319,2.7784,1.3656,1.8308,1.2720,1.0058,1.7412,1.3998,1.8875,1.1678,1.6094,1.2522,1.2706,2.6533,1.2667,1.3326,1.7162
655.00,1.5551,2.2229,1.8417,1.7440,2.7951,1.3786,1.8446,1.2836,1.0175,1.7536,1.4116,1.9000,1.1781,1.6263,1.2638,1.2793,2.6705,1.2784,1.3447,1.7328
656.00,1.5709,2.2336,1.8524,1.7553,2.8116,1.3899,1.8577,1.2948,1.0279,1.7652,1.4217,1.9125,1.1871,1.6410,1.2737,1.2875,2.6848,1.2889,1.3562,1.7460
657.00,1.5828,2.2375,1.8593,1.7630,2.8208,1.3987,1.8669,1.3036,1.0367,1.7722,1.4290,1.9190,1.1931,1.6504,1.2802,1.2924,2.6931,1.2961,1.3634,1.7547
658.00,1.5961,2.2432,1.8682,1.7692,2.8320,1.4061,1.8774,1.3123,1.0443,1.7810,1.4390,1.9276,1.2001,1.6609,1.2885,1.2978,2.7039,1.3031,1.3730,1.7665
659.00,1.6097,2.2469,1.8767,1.7778,2.8410,1.4149,1.8866,1.3191,1.0522,1.7886,1.4465,1.9354,1.2074,1.6718,1.2964,1.3053,2.7146,1.3119,1.3822,1.7773
660.00,1.6244,2.2586,1.8873,1.7876,2.8568,1.4244,1.8992,1.3306,1.0618,1.8001,1.4567,1.9475,1.2151,1.6865,1.3062,1.3135,2.7301,1.3226,1.3933,1.7915
661.00,1.6383,2.2671,1.8971,1.7976,2.8703,1.4351,1.9099,1.3404,1.0717,1.8108,1.4663,1.9585,1.2241,1.7013,1.3153,1.3209,2.7431,1.3328,1.4038,1.8048
662.00,1.6514,2.2763,1.9069,1.8077,2.8849,1.4463,1.9227,1.3510,1.0823,1.8209,1.4755,1.9691,1.2333,1.7149,1.3233,1.3286,2.7578,1.3430,1.4145,1.8181
663.00,1.6665,2.2831,1.9165,1.8168,2.8989,1.4563,1.9342,1.3612,1.0921,1.8290,1.4860,1.9785,1.2416,1.7275,1.3320,1.3355,2.7703,1.3516,1.4248,1.8293
664.00,1.6808,2.2908,1.9266,1.8252,2.9115,1.4649,1.9470,1.3707,1.1014,1.8396,1.4961,1.9882,1.2494,1.7401,1.3415,1.3422,2.7828,1.3606,1.4349,1.8409
665.00,1.6966,2.3000,1.9370,1.8347,2.9256,1.4757,1.9591,1.3814,1.1109,1.8515,1.5062,2.0003,1.2574,1.7537,1.3522,1.3513,2.7968,1.3712,1.4465,1.8547
666.00,1.7101,2.3075,1.9458,1.8434,2.9386,1.4845,1.9696,1.3901,1.1189,1.8607,1.5163,2.0108,1.2651,1.7673,1.3608,1.3583,2.8096,1.3807,1.4552,1.8671
667.00,1.7246,2.3176,1.9569,1.8535,2.9516,1.4942,1.9824,1.4011,1.1309,1.8706,1.5259,2.0210,1.2744,1.7819,1.3691,1.3669,2.8237,1.3917,1.4674,1.8817
668.00,1.7374,2.3236,1.9638,1.8626,2.9647,1.5041,1.9920,1.4109,1.1400,1.8791,1.5347,2.0296,1.2825,1.7941,1.3778,1.3712,2.8345,1.4005,1.4761,1.8924
669.00,1.7518,2.3295,1.9727,1.8706,2.9776,1.5142,2.0042,1.4210,1.1491,1.8879,1.5449,2.0385,1.2908,1.8061,1.3863,1.3788,2.8456,1.4090,1.4854,1.9038
670.00,1.7673,2.3379,1.9839,1.8800,2.9915,1.5248,2.0172,1.4314,1.1579,1.8985,1.5555,2.0482,1.2982,1.8195,1.3967,1.3887,2.8605,1.4194,1.4966,1.9170
671.00,1.7813,2.3472,1.9942,1.8900,3.0061,1.5336,2.0281,1.4412,1.1676,1.9102,1.5656,2.0601,1.3064,1.8346,1.4066,1.3958,2.8727,1.4280,1.5070,1.9306
672.00,1.7967,2.3574,2.0037,1.8988,3.0197,1.5445,2.0407,1.4508,1.1791,1.9202,1.5762,2.0715,1.3160,1.8489,1.4169,1.4038,2.8876,1.4388,1.5186,1.9444
673.00,1.8115,2.3664,2.0155,1.9096,3.0344,1.5557,2.0525,1.4627,1.1898,1.9302,1.5865,2.0825,1.3244,1.8638,1.4262,1.4115,2.9023,1.4506,1.5297,1.9586
674.00,1.8240,2.3734,2.0232,1.9183,3.0466,1.5652,2.0642,1.4715,1.1989,1.9396,1.5961,2.0903,1.3330,1.8752,1.4350,1.4180,2.9127,1.4594,1.5386,1.9691
675.00,1.8383,2.3787,2.0312,1.9276,3.0594,1.5749,2.0756,1.4823,1.2085,1.9481,1.6046,2.0998,1.3399,1.8879,1.4434,1.4245,2.9228,1.4688,1.5482,1.9805
676.00,1.8537,2.3868,2.0412,1.9347,3.0717,1.5847,2.0874,1.4920,1.2180,1.9589,1.6155,2.1106,1.3478,1.9011,1.4530,1.4325,2.9370,1.4768,1.5596,1.9933
677.00,1.8686,2.3950,2.0511,1.9436,3.0843,1.5944,2.0989,1.5017,1.2276,1.9686,1.6253,2.1204,1.3566,1.9151,1.4627,1.4412,2.9494,1.4871,1.5710,2.0072
678.00,1.8820,2.4041,2.0612,1.9526,3.0981,1.6043,2.1107,1.5116,1.2375,1.9792,1.6352,2.1311,1.3654,1.9301,1.4726,1.4489,2.9626,1.4982,1.5815,2.0217
679.00,1.8965,2.4125,2.0711,1.9635,3.1119,1.6140,2.1235,1.5212,1.2483,1.9891,1.6461,2.1423,1.3746,1.9435,1.4821,1.4551,2.9760,1.5090,1.5924,2.0347
680.00,1.9100,2.4190,2.0801,1.9725,3.1237,1.6245,2.1338,1.5321,1.2587,1.9980,1.6545,2.1504,1.3834,1.9558,1.4900,1.4614,2.9865,1.5179,1.6013,2.0436
681.00,1.9255,2.4270,2.0895,1.9811,3.1368,1.6340,2.1467,1.5426,1.2681,2.0074,1.6650,2.1600,1.3912,1.9685,1.5003,1.4692,2.9988,1.5257,1.6113,2.0566
682.00,1.9413,2.4339,2.0998,1.9898,3.1505,1.6450,2.1587,1.5525,1.2782,2.0188,1.6759,2.1697,1.3995,1.9812,1.5108,1.4785,3.0110,1.5361,1.6224,2.0697
683.00,1.9560,2.4438,2.1118,1.9989,3.1630,1.6548,2.1710,1.5634,1.2879,2.0298,1.6857,2.1818,1.4075,1.9976,1.5204,1.4854,3.0245,1.5460,1.6347,2.0837
684.00,1.9714,2.4525,2.1198,2.0093,3.1774,1.6658,2.1829,1.5728,1.2989,2.0388,1.6960,2.1933,1.4167,2.0117,1.5308,1.4932,3.0377,1.5567,1.6453,2.0973
685.00,1.9862,2.4617,2.1304,2.0190,3.1909,1.6763,2.1948,1.5837,1.3094,2.0485,1.7058,2.2028,1.4254,2.0251,1.5394,1.5012,3.0500,1.5669,1.6555,2.1103
686.00,2.0009,2.4701,2.1400,2.0287,3.2048,1.6875,2.2077,1.5954,1.3205,2.0592,1.7174,2.2134,1.4348,2.0384,1.5498,1.5089,3.0627,1.5769,1.6664,2.1232
687.00,2.0156,2.4777,2.1496,2.0384,3.2183,1.6969,2.2192,1.6058,1.3312,2.0692,1.7263,2.2219,1.4437,2.0518,1.5589,1.5161,3.0750,1.5857,1.6768,2.1348
688.00,2.0319,2.4859,2.1621,2.0481,3.2332,1.7085,2.2333,1.6162,1.3406,2.0805,1.7393,2.2344,1.4523,2.0667,1.5707,1.5246,3.0903,1.5971,1.6877,2.1494
689.00,2.0470,2.4946,2.1720,2.0571,3.2459,1.7184,2.2447,1.6263,1.3511,2.0905,1.7498,2.2447,1.4606,2.0811,1.5808,1.5328,3.1037,1.6069,1.6997,2.1632
690.00,2.0624,2.5045,2.1812,2.0675,3.2588,1.7288,2.2565,1.6368,1.3621,2.1008,1.7598,2.2555,1.4705,2.0957,1.5905,1.5415,3.1162,1.6181,1.7111,2.1774
691.00,2.0756,2.5109,2.1901,2.0770,3.2719,1.7390,2.2685,1.6471,1.3717,2.1103,1.7683,2.2659,1.4782,2.1088,1.5993,1.5475,3.1269,1.6272,1.7204,2.1887
692.00,2.0908,2.5197,2.2002,2.0860,3.2868,1.7503,2.2806,1.6574,1.3834,2.1203,1.7795,2.2747,1.4883,2.1235,1.6093,1.5557,3.1406,1.6372,1.7314,2.2020
693.00,2.1051,2.5258,2.2092,2.0954,3.2997,1.7599,2.2938,1.6679,1.3919,2.1291,1.7902,2.2847,1.4959,2.1350,1.6189,1.5621,3.1522,1.6461,1.7412,2.2138
694.00,2.1202,2.5340,2.2200,2.1047,3.3127,1.7713,2.3057,1.6784,1.4026,2.1408,1.8020,2.2961,1.5046,2.1492,1.6296,1.5706,3.1649,1.6560,1.7532,2.2270
695.00,2.1350,2.5421,2.2301,2.1130,3.3260,1.7801,2.3180,1.6879,1.4128,2.1499,1.8116,2.3064,1.5129,2.1627,1.6404,1.5787,3.1774,1.6655,1.7641,2.2392
696.00,2.1478,2.5499,2.2379,2.1222,3.3369,1.7903,2.3273,1.6971,1.4218,2.1592,1.8215,2.3153,1.5211,2.1767,1.6483,1.5851,3.1908,1.6761,1.7734,2.2527
697.00,2.1607,2.5563,2.2462,2.1303,3.3486,1.7998,2.3375,1.7064,1.4324,2.1677,1.8288,2.3234,1.5292,2.1889,1.6562,1.5910,3.2003,1.6849,1.7836,2.2637
698.00,2.1754,2.5611,2.2534,2.1394,3.3598,1.8095,2.3486,1.7156,1.4423,2.1751,1.8378,2.3312,1.5363,2.2003,1.6647,1.5964,3.2102,1.6925,1.7917,2.2742
699.00,2.1888,2.5666,2.2619,2.1464,3.3704,1.8183,2.3583,1.7257,1.4514,2.1815,1.8457,2.3389,1.5438,2.2110,1.6726,1.6025,3.2196,1.7000,1.8000,2.2841
700.00,2.2027,2.5722,2.2712,2.1540,3.3801,1.8268,2.3697,1.7346,1.4607,2.1929,1.8568,2.3489,1.5514,2.2235,1.6838,1.6109,3.2298,1.7100,1.8114,2.2971
701.00,2.2165,2.5803,2.2816,2.1619,3.3910,1.8360,2.3792,1.7440,1.4702,2.2013,1.8666,2.3585,1.5591,2.2382,1.6922,1.6174,3.2429,1.7194,1.8217,2.3090
702.00,2.2314,2.5882,2.2899,2.1713,3.4040,1.8459,2.3906,1.7540,1.4807,2.2113,1.8756,2.3691,1.5678,2.2522,1.7015,1.6244,3.2553,1.7295,1.8316,2.3221
703.00,2.2460,2.5963,2.2993,2.1819,3.4164,1.8566,2.4024,1.7639,1.4927,2.2208,1.8841,2.3782,1.5769,2.2654,1.7110,1.6313,3.2658,1.7394,1.8424,2.3351
704.00,2.2581,2.6013,2.3066,2.1892,3.4274,1.8659,2.4123,1.7733,1.5004,2.2279,1.8944,2.3863,1.5850,2.2771,1.7192,1.6366,3.2754,1.7474,1.8506,2.3443
705.00,2.2738,2.6074,2.3162,2.1974,3.4391,1.8748,2.4234,1.7835,1.5111,2.2368,1.9040,2.3951,1.5922,2.2883,1.7286,1.6449,3.2872,1.7556,1.8607,2.3569
706.00,2.2881,2.6139,2.3256,2.2054,3.4504,1.8851,2.4343,1.7931,1.5203,2.2473,1.9133,2.4060,1.6005,2.3009,1.7381,1.6524,3.2989,1.7643,1.8717,2.3685
707.00,2.3012,2.6214,2.3340,2.2134,3.4614,1.8939,2.4452,1.8025,1.5305,2.2568,1.9221,2.4159,1.6079,2.3151,1.7476,1.6593,3.3111,1.7743,1.8821,2.3810
708.00,2.3150,2.6286,2.3442,2.2237,3.4733,1.9035,2.4557,1.8125,1.5421,2.2660,1.9328,2.4250,1.6165,2.3291,1.7572,1.6662,3.3220,1.7843,1.8920,2.3943
709.00,2.3294,2.6366,2.3530,2.2327,3.4870,1.9145,2.4668,1.8236,1.5528,2.2749,1.9414,2.4349,1.6271,2.3427,1.7657,1.6731,3.3339,1.7947,1.9026,2.4062
710.00,2.3446,2.6427,2.3616,2.2415,3.4988,1.9244,2.4787,1.8337,1.5632,2.2829,1.9520,2.4442,1.6348,2.3547,1.7749,1.6801,3.3448,1.8023,1.9117,2.4173
711.00,2.3588,2.6497,2.3711,2.2491,3.5093,1.9335,2.4896,1.8428,1.5732,2.2919,1.9616,2.4531,1.6427,2.3657,1.7841,1.6864,3.3551,1.8109,1.9217,2.4273
712.00,2.3741,2.6570,2.3815,2.2578,3.5219,1.9429,2.5003,1.8535,1.5832,2.3026,1.9709,2.4633,1.6507,2.3805,1.7949,1.6941,3.3677,1.8204,1.9327,2.4416
713.00,2.3882,2.6644,2.3897,2.2662,3.5338,1.9534,2.5123,1.8626,1.5940,2.3130,1.9814,2.4747,1.6595,2.3946,1.8050,1.7028,3.3819,1.8312,1.9432,2.4541
714.00,2.4024,2.6727,2.3992,2.2758,3.5463,1.9640,2.5232,1.8737,1.6046,2.3222,1.9920,2.4838,1.6682,2.4088,1.8139,1.7095,3.3922,1.8419,1.9545,2.4667
715.00,2.4158,2.6810,2.4078,2.2856,3.5581,1.9733,2.5353,1.8844,1.6160,2.3306,2.0013,2.4930,1.6776,2.4212,1.8234,1.7160,3.4031,1.8513,1.9644,2.4794
716.00,2.4314,2.6865,2.4148,2.2930,3.5702,1.9832,2.5456,1.8943,1.6251,2.3399,2.0098,2.5024,1.6848,2.4339,1.8321,1.7229,3.4153,1.8587,1.9730,2.4897
717.00,2.4457,2.6919,2.4257,2.3015,3.5813,1.9936,2.5569,1.9036,1.6362,2.3487,2.0214,2.5113,1.6938,2.4447,1.8415,1.7299,3.4254,1.8681,1.9837,2.5005
718.00,2.4617,2.7024,2.4364,2.3116,3.5954,2.0038,2.5700,1.9145,1.6472,2.3604,2.0323,2.5238,1.7030,2.4611,1.8531,1.7391,3.4402,1.8784,1.9962,2.5156
719.00,2.4759,2.7108,2.4462,2.3201,3.6064,2.0128,2.5802,1.9252,1.6583,2.3703,2.0428,2.5335,1.7112,2.4755,1.8617,1.7463,3.4512,1.8885,2.0055,2.5277
720.00,2.4901,2.7175,2.4537,2.3275,3.6174,2.0232,2.5900,1.9349,1.6685,2.3780,2.0510,2.5433,1.7190,2.4877,1.8705,1.7532,3.4609,1.8995,2.0156,2.5394
721.00,2.5039,2.7244,2.4622,2.3377,3.6291,2.0327,2.6014,1.9444,1.6795,2.3868,2.0604,2.5517,1.7284,2.5005,1.8799,1.7596,3.4723,1.9073,2.0251,2.5510
722.00,2.5189,2.7313,2.4712,2.3467,3.6421,2.0427,2.6127,1.9546,1.6896,2.3958,2.0704,2.5600,1.7363,2.5126,1.8892,1.7660,3.4824,1.9156,2.0352,2.5624
723.00,2.5329,2.7380,2.4813,2.3539,3.6542,2.0528,2.6250,1.9648,1.7000,2.4046,2.0813,2.5692,1.7444,2.5257,1.8995,1.7742,3.4951,1.9258,2.0461,2.5748
724.00,2.5472,2.7456,2.4910,2.3631,3.6658,2.0622,2.6352,1.9756,1.7110,2.4145,2.0922,2.5811,1.7537,2.5397,1.9104,1.7814,3.5066,1.9355,2.0571,2.5874
725.00,2.5628,2.7537,2.4985,2.3718,3.6759,2.0715,2.6454,1.9851,1.7209,2.4246,2.1013,2.5901,1.7620,2.5527,1.9185,1.7881,3.5181,1.9453,2.0677,2.5993
726.00,2.5759,2.7614,2.5076,2.3806,3.6881,2.0817,2.6579,1.9954,1.7316,2.4338,2.1105,2.6006,1.7705,2.5659,1.9274,1.7950,3.5295,1.9556,2.0769,2.6124
727.00,2.5898,2.7678,2.5162,2.3893,3.7003,2.0920,2.6692,2.0050,1.7426,2.4417,2.1198,2.6089,1.7792,2.5790,1.9364,1.8013,3.5406,1.9639,2.0866,2.6222
728.00,2.6046,2.7735,2.5254,2.3983,3.7111,2.1018,2.6797,2.0158,1.7530,2.4506,2.1304,2.6187,1.7880,2.5912,1.9450,1.8081,3.5516,1.9724,2.0957,2.6335
729.00,2.6185,2.7804,2.5342,2.4062,3.7222,2.1104,2.6911,2.0257,1.7625,2.4600,2.1403,2.6279,1.7944,2.6032,1.9550,1.8156,3.5620,1.9820,2.1056,2.6454
730.00,2.6325,2.7869,2.5422,2.4139,3.7320,2.1197,2.7007,2.0341,1.7740,2.4697,2.1495,2.6377,1.8028,2.6161,1.9651,1.8239,3.5731,1.9904,2.1165,2.6573
731.00,2.6464,2.7944,2.5508,2.4220,3.7440,2.1284,2.7114,2.0437,1.7832,2.4777,2.1581,2.6470,1.8104,2.6299,1.9740,1.8299,3.5846,2.0008,2.1267,2.6688
732.00,2.6601,2.8028,2.5580,2.4294,3.7549,2.1384,2.7210,2.0522,1.7933,2.4861,2.1681,2.6567,1.8184,2.6438,1.9816,1.8359,3.5953,2.0099,2.1350,2.6811
733.00,2.6721,2.8072,2.5655,2.4382,3.7646,2.1482,2.7312,2.0618,1.8039,2.4938,2.1765,2.6643,1.8270,2.6545,1.9900,1.8416,3.6041,2.0173,2.1433,2.6894
734.00,2.6861,2.8134,2.5742,2.4460,3.7752,2.1575,2.7423,2.0720,1.8147,2.5019,2.1855,2.6733,1.8352,2.6655,1.9988,1.8475,3.6144,2.0263,2.1534,2.7016
735.00,2.7003,2.8190,2.5824,2.4536,3.7853,2.1663,2.7525,2.0819,1.8241,2.5110,2.1959,2.6814,1.8423,2.6782,2.0087,1.8554,3.6241,2.0339,2.1631,2.7126
736.00,2.7139,2.8264,2.5916,2.4614,3.7972,2.1749,2.7635,2.0901,1.8342,2.5203,2.2055,2.6910,1.8493,2.6918,2.0186,1.8628,3.6371,2.0432,2.1733,2.7242
737.00,2.7276,2.8340,2.5994,2.4693,3.8070,2.1844,2.7728,2.0997,1.8444,2.5283,2.2139,2.7003,1.8577,2.7042,2.0272,1.8686,3.6473,2.0542,2.1819,2.7360
738.00,2.7418,2.8412,2.6072,2.4780,3.8180,2.1937,2.7835,2.1094,1.8562,2.5373,2.2227,2.7103,1.8668,2.7172,2.0362,1.8750,3.6576,2.0636,2.1916,2.7475
739.00,2.7529,2.8463,2.6141,2.4842,3.8264,2.2017,2.7925,2.1184,1.8647,2.5435,2.2299,2.7177,1.8738,2.7277,2.0436,1.8798,3.6664,2.0704,2.1998,2.7557
740.00,2.7664,2.8510,2.6207,2.4909,3.8366,2.2103,2.8023,2.1270,1.8736,2.5506,2.2394,2.7247,1.8812,2.7387,2.0514,1.8851,3.6752,2.0771,2.2078,2.7666
741.00,2.7804,2.8573,2.6297,2.5000,3.8472,2.2198,2.8121,2.1367,1.8834,2.5600,2.2492,2.7338,1.8882,2.7510,2.0608,1.8931,3.6869,2.0853,2.2186,2.7779
742.00,2.7955,2.8668,2.6403,2.5090,3.8590,2.2300,2.8238,2.1480,1.8951,2.5705,2.2597,2.7455,1.8972,2.7661,2.0718,1.9017,3.6994,2.0961,2.2295,2.7911
743.00,2.8099,2.8740,2.6495,2.5180,3.8708,2.2390,2.8350,2.1570,1.9062,2.5797,2.2696,2.7560,1.9061,2.7806,2.0799,1.9085,3.7117,2.1068,2.2402,2.8038
744.00,2.8213,2.8808,2.6548,2.5249,3.8800,2.2479,2.8448,2.1650,1.9164,2.5870,2.2766,2.7644,1.9142,2.7910,2.0879,1.9135,3.7207,2.1148,2.2472,2.8133
745.00,2.8346,2.8847,2.6621,2.5313,3.8898,2.2562,2.8542,2.1743,1.9260,2.5937,2.2855,2.7710,1.9211,2.8016,2.0960,1.9174,3.7297,2.1229,2.2562,2.8224
746.00,2.8505,2.8941,2.6721,2.5412,3.9019,2.2672,2.8666,2.1861,1.9381,2.6039,2.2966,2.7822,1.9296,2.8168,2.1069,1.9259,3.7416,2.1314,2.2663,2.8351
747.00,2.8657,2.9006,2.6815,2.5493,3.9133,2.2764,2.8773,2.1950,1.9478,2.6142,2.3058,2.7917,1.9380,2.8284,2.1167,1.9337,3.7536,2.1406,2.2770,2.8467
748.00,2.8781,2.9068,2.6883,2.5568,3.9224,2.2844,2.8870,2.2037,1.9576,2.6228,2.3156,2.8010,1.9448,2.8417,2.1255,1.9399,3.7643,2.1496,2.2866,2.8573
749.00,2.8910,2.9143,2.6965,2.5644,3.9323,2.2928,2.8972,2.2132,1.9673,2.6305,2.3234,2.8103,1.9538,2.8543,2.1337,1.9465,3.7744,2.1582,2.2964,2.8690
750.00,2.9046,2.9209,2.7040,2.5733,3.9443,2.3035,2.9071,2.2230,1.9788,2.6391,2.3331,2.8200,1.9613,2.8673,2.1422,1.9522,3.7852,2.1679,2.3050,2.8793
751.00,2.9195,2.9295,2.7128,2.5830,3.9559,2.3129,2.9177,2.2328,1.9904,2.6479,2.3424,2.8284,1.9709,2.8792,2.1514,1.9593,3.7968,2.1771,2.3142,2.8902
752.00,2.9331,2.9341,2.7202,2.5895,3.9655,2.3221,2.9281,2.2422,1.9996,2.6553,2.3512,2.8366,1.9779,2.8897,2.1601,1.9648,3.8063,2.1849,2.3230,2.8999
753.00,2.9468,2.9409,2.7289,2.5967,3.9747,2.3296,2.9395,2.2512,2.0098,2.6651,2.3613,2.8464,1.9866,2.9027,2.1702,1.9731,3.8178,2.1936,2.3332,2.9113
754.00,2.9618,2.9486,2.7378,2.6055,3.9859,2.3398,2.9491,2.2613,2.0201,2.6753,2.3704,2.8570,1.9942,2.9175,2.1792,1.9792,3.8271,2.2027,2.3434,2.9238
755.00,2.9745,2.9557,2.7450,2.6131,3.9953,2.3479,2.9587,2.2700,2.0299,2.6825,2.3791,2.8656,2.0024,2.9291,2.1874,1.9854,3.8380,2.2119,2.3521,2.9354
756.00,2.9881,2.9631,2.7531,2.6219,4.0056,2.3575,2.9693,2.2795,2.0409,2.6906,2.3878,2.8745,2.0102,2.9411,2.1961,1.9910,3.8483,2.2206,2.3616,2.9452
757.00,2.9998,2.9673,2.7588,2.6288,4.0149,2.3652,2.9780,2.2890,2.0512,2.6974,2.3958,2.8813,2.0182,2.9509,2.2034,1.9964,3.8557,2.2279,2.3689,2.9546
758.00,3.0143,2.9739,2.7681,2.6369,4.0261,2.3749,2.9892,2.2988,2.0622,2.7072,2.4055,2.8909,2.0252,2.9648,2.2130,2.0029,3.8659,2.2363,2.3787,2.9638
759.00,3.0290,2.9809,2.7765,2.6447,4.0359,2.3851,2.9998,2.3090,2.0722,2.7171,2.4153,2.9004,2.0337,2.9775,2.2231,2.0098,3.8781,2.2464,2.3900,2.9770
760.00,3.0435,2.9892,2.7846,2.6520,4.0462,2.3938,3.0096,2.3185,2.0823,2.7252,2.4240,2.9110,2.0415,2.9911,2.2325,2.0169,3.8898,2.2551,2.3995,2.9883
761.00,3.0575,2.9978,2.7927,2.6612,4.0561,2.4033,3.0219,2.3273,2.0937,2.7348,2.4340,2.9215,2.0498,3.0047,2.2414,2.0242,3.9012,2.2656,2.4094,3.0010
762.00,3.0704,3.0035,2.8009,2.6696,4.0676,2.4118,3.0308,2.3381,2.1037,2.7421,2.4415,2.9287,2.0581,3.0162,2.2496,2.0283,3.9100,2.2730,2.4178,3.0101
763.00,3.0823,3.0088,2.8066,2.6760,4.0764,2.4198,3.0392,2.3461,2.1137,2.7494,2.4505,2.9360,2.0661,3.0266,2.2569,2.0342,3.9172,2.2810,2.4252,3.0195
764.00,3.0970,3.0152,2.8153,2.6831,4.0867,2.4291,3.0509,2.3555,2.1245,2.7588,2.4598,2.9455,2.0739,3.0383,2.2670,2.0413,3.9283,2.2896,2.4360,3.0297
765.00,3.1115,3.0217,2.8247,2.6910,4.0965,2.4379,3.0608,2.3652,2.1342,2.7682,2.4706,2.9559,2.0816,3.0513,2.2767,2.0484,3.9390,2.2978,2.4453,3.0417
766.00,3.1250,3.0301,2.8324,2.6984,4.1065,2.4478,3.0708,2.3741,2.1457,2.7783,2.4786,2.9651,2.0902,3.0648,2.2857,2.0557,3.9505,2.3078,2.4564,3.0536
767.00,3.1386,3.0376,2.8410,2.7059,4.1168,2.4556,3.0810,2.3834,2.1561,2.7861,2.4872,2.9741,2.0976,3.0777,2.2942,2.0608,3.9611,2.3164,2.4650,3.0641
768.00,3.1516,3.0440,2.8479,2.7139,4.1271,2.4650,3.0901,2.3931,2.1669,2.7944,2.4951,2.9825,2.1054,3.0889,2.3021,2.0672,3.9709,2.3249,2.4730,3.0741
769.00,3.1645,3.0493,2.8548,2.7220,4.1356,2.4737,3.1009,2.4021,2.1772,2.8019,2.5041,2.9909,2.1136,3.1000,2.3111,2.0724,3.9792,2.3327,2.4820,3.0840
770.00,3.1777,3.0537,2.8618,2.7279,4.1464,2.4819,3.1101,2.4118,2.1869,2.8102,2.5127,2.9995,2.1205,3.1113,2.3197,2.0787,3.9879,2.3406,2.4893,3.0929
771.00,3.1929,3.0625,2.8721,2.7353,4.1575,2.4908,3.1199,2.4210,2.1971,2.8195,2.5228,3.0089,2.1280,3.1238,2.3297,2.0861,3.9996,2.3484,2.5009,3.1051
772.00,3.2056,3.0686,2.8792,2.7414,4.1653,2.4983,3.1294,2.4300,2.2060,2.8280,2.5308,3.0180,2.1354,3.1365,2.3377,2.0920,4.0103,2.3574,2.5094,3.1152
773.00,3.2177,3.0754,2.8851,2.7480,4.1741,2.5064,3.1370,2.4378,2.2163,2.8354,2.5380,3.0262,2.1433,3.1484,2.3455,2.0969,4.0191,2.3668,2.5166,3.1242
774.00,3.2314,3.0818,2.8931,2.7563,4.1863,2.5171,3.1478,2.4481,2.2287,2.8438,2.5468,3.0358,2.1526,3.1601,2.3546,2.1036,4.0289,2.3757,2.5258,3.1355
